seq_id,time_part_sec,time_part_nsec
0,1707251287,193195597
1,1707251287,193338778
2,1707251287,193415460
3,1707251287,193491483
4,1707251287,193567051
5,1707251287,193660993
6,1707251287,193745418
7,1707251287,193829991
8,1707251287,193914474
9,1707251287,193998522
10,1707251287,194082363
11,1707251287,194166737
12,1707251287,194250626
13,1707251287,194334757
14,1707251287,194419233
15,1707251287,194513150
16,1707251287,194587227
17,1707251287,194671326
18,1707251287,194755450
19,1707251287,194834283
20,1707251287,194919162
21,1707251287,195003153
22,1707251287,195082682
23,1707251287,195187331
24,1707251287,195262592
25,1707251287,195337994
26,1707251287,195413895
27,1707251287,195489501
28,1707251287,195565255
29,1707251287,195646534
30,1707251287,195730851
31,1707251287,195814425
32,1707251287,195898345
33,1707251287,195982145
34,1707251287,196065975
35,1707251287,196150228
36,1707251287,196234308
37,1707251287,196318100
38,1707251287,196401988
39,1707251287,196485939
40,1707251287,196569732
41,1707251287,196664723
42,1707251287,196739830
43,1707251287,196814842
44,1707251287,196889956
45,1707251287,196965095
46,1707251287,197040363
47,1707251287,197115739
48,1707251287,197190917
49,1707251287,197266184
50,1707251287,197341234
51,1707251287,197416610
52,1707251287,197492274
53,1707251287,197567478
54,1707251287,197642509
55,1707251287,197735873
56,1707251287,197819773
57,1707251287,197903930
58,1707251287,197987895
59,1707251287,198071738
60,1707251287,198155542
61,1707251287,198239449
62,1707251287,198323401
63,1707251287,198407116
64,1707251287,198490640
65,1707251287,198574707
66,1707251287,198669513
67,1707251287,198744723
68,1707251287,198820560
69,1707251287,198897069
70,1707251287,198972438
71,1707251287,199048077
72,1707251287,199123338
73,1707251287,199198964
74,1707251287,199274558
75,1707251287,199350235
76,1707251287,199425579
77,1707251287,199501045
78,1707251287,199576288
79,1707251287,199656714
80,1707251287,199740659
81,1707251287,199824752
82,1707251287,199909107
83,1707251287,199993309
84,1707251287,200077785
85,1707251287,200161878
86,1707251287,200245772
87,1707251287,200330324
88,1707251287,200414519
89,1707251287,200498612
90,1707251287,200582629
91,1707251287,200666901
92,1707251287,200751263
93,1707251287,200835394
94,1707251287,200919410
95,1707251287,201003451
96,1707251287,201087653
97,1707251287,201170818
98,1707251287,201255006
99,1707251287,201337633
100,1707251287,201421029
101,1707251287,201504219
102,1707251287,201587454
103,1707251287,201670202
104,1707251287,201753406
105,1707251287,201836154
106,1707251287,201920599
107,1707251287,202004583
108,1707251287,202116988
109,1707251287,202192416
110,1707251287,202267881
111,1707251287,202353991
112,1707251287,202431915
113,1707251287,202516539
114,1707251287,202624611
115,1707251287,202684794
116,1707251287,202769469
117,1707251287,202846445
118,1707251287,202918385
119,1707251287,203002574
120,1707251287,203086462
121,1707251287,203170887
122,1707251287,203254014
123,1707251287,203338215
124,1707251287,203422596
125,1707251287,203520653
126,1707251287,203604259
127,1707251287,203688620
128,1707251287,203772726
129,1707251287,203857132
130,1707251287,203941077
131,1707251287,204020555
132,1707251287,204096155
133,1707251287,204195785
134,1707251287,204271168
135,1707251287,204346531
136,1707251287,204421619
137,1707251287,204496669
138,1707251287,204572020
139,1707251287,204647306
140,1707251287,204722855
141,1707251287,204798027
142,1707251287,204873346
143,1707251287,204948485
144,1707251287,205023983
145,1707251287,205099014
146,1707251287,205174435
147,1707251287,205249382
148,1707251287,205325059
149,1707251287,205400397
150,1707251287,205475460
151,1707251287,205550740
152,1707251287,205625809
153,1707251287,205701115
154,1707251287,205776273
155,1707251287,205851682
156,1707251287,205927032
157,1707251287,206003229
158,1707251287,206078375
159,1707251287,206153867
160,1707251287,206229173
161,1707251287,206304582
162,1707251287,206379984
163,1707251287,206455501
164,1707251287,206530606
165,1707251287,206605880
166,1707251287,206680943
167,1707251287,206768511
168,1707251287,206821317
169,1707251287,206897531
170,1707251287,206973317
171,1707251287,207048905
