seq_id,time_part_sec,time_part_nsec
0,1707251337,560910078
1,1707251337,561081502
2,1707251337,561174298
3,1707251337,561262954
4,1707251337,561351655
5,1707251337,561440528
6,1707251337,561529600
7,1707251337,561617846
8,1707251337,561705043
9,1707251337,561793653
10,1707251337,561881874
11,1707251337,561969871
12,1707251337,562058802
13,1707251337,562146529
14,1707251337,562235121
15,1707251337,562322977
16,1707251337,562410014
17,1707251337,562498279
18,1707251337,562586794
19,1707251337,562673965
20,1707251337,562762211
21,1707251337,562842317
22,1707251337,562922595
23,1707251337,563002202
24,1707251337,563101142
25,1707251337,563189433
26,1707251337,563277692
27,1707251337,563365381
28,1707251337,563453301
29,1707251337,563542271
30,1707251337,563629749
31,1707251337,563716888
32,1707251337,563806004
33,1707251337,563894436
34,1707251337,563982158
35,1707251337,564066058
36,1707251337,564145652
37,1707251337,564226340
38,1707251337,564306522
39,1707251337,564386091
40,1707251337,564465710
41,1707251337,564562922
42,1707251337,564651783
43,1707251337,564739795
44,1707251337,564827453
45,1707251337,564915398
46,1707251337,565002698
47,1707251337,565090644
48,1707251337,565177565
49,1707251337,565265645
50,1707251337,565353955
51,1707251337,565456006
52,1707251337,565544322
53,1707251337,565632389
54,1707251337,565720092
55,1707251337,565802546
56,1707251337,565882389
57,1707251337,565961817
58,1707251337,566056917
59,1707251337,566144229
60,1707251337,566231989
61,1707251337,566319608
62,1707251337,566408410
63,1707251337,566496426
64,1707251337,566584576
65,1707251337,566672394
66,1707251337,566760026
67,1707251337,566843684
68,1707251337,566922421
69,1707251337,567002117
70,1707251337,567098897
71,1707251337,567161519
72,1707251337,567240191
73,1707251337,567335490
74,1707251337,567423122
75,1707251337,567510868
76,1707251337,567598161
77,1707251337,567686292
78,1707251337,567773515
79,1707251337,567861447
80,1707251337,567949719
81,1707251337,568033837
82,1707251337,568113431
83,1707251337,568193466
84,1707251337,568273501
85,1707251337,568362042
86,1707251337,568449564
87,1707251337,568536486
88,1707251337,568648402
89,1707251337,568735791
90,1707251337,568823871
91,1707251337,568924641
92,1707251337,569011927
93,1707251337,569099316
94,1707251337,569187530
95,1707251337,569275008
96,1707251337,569362549
97,1707251337,569450289
98,1707251337,569537761
99,1707251337,569625745
100,1707251337,569713863
101,1707251337,569840418
102,1707251337,569895046
103,1707251337,569974365
104,1707251337,570053434
105,1707251337,570132279
106,1707251337,570211527
107,1707251337,570291153
108,1707251337,570370964
109,1707251337,570475312
110,1707251337,570555130
111,1707251337,570636547
112,1707251337,570719047
113,1707251337,570798858
114,1707251337,570878048
115,1707251337,570957514
116,1707251337,571036647
117,1707251337,571115933
118,1707251337,571194702
119,1707251337,571273988
120,1707251337,571353051
121,1707251337,571432113
122,1707251337,571511611
123,1707251337,571590853
124,1707251337,571669896
125,1707251337,571748901
126,1707251337,571827599
127,1707251337,571906885
128,1707251337,571987413
129,1707251337,572067161
130,1707251337,572146377
131,1707251337,572226418
132,1707251337,572305123
133,1707251337,572384281
134,1707251337,572464278
135,1707251337,572543929
136,1707251337,572624432
137,1707251337,572704281
138,1707251337,572784253
139,1707251337,572863987
140,1707251337,572942416
141,1707251337,573022010
142,1707251337,573100886
143,1707251337,573180165
144,1707251337,573259951
145,1707251337,573339284
146,1707251337,573417969
147,1707251337,573496865
148,1707251337,573575761
149,1707251337,573654900
150,1707251337,573734326
151,1707251337,573813466
152,1707251337,573893718
153,1707251337,573973191
154,1707251337,574051907
155,1707251337,574131290
156,1707251337,574210525
157,1707251337,574289690
158,1707251337,574341445
159,1707251337,574421941
160,1707251337,574501381
161,1707251337,574580892
162,1707251337,574659833
163,1707251337,574739235
164,1707251337,574818931
165,1707251337,574898268
166,1707251337,574977107
167,1707251337,575056189
168,1707251337,575136432
169,1707251337,575215584
170,1707251337,575294749
171,1707251337,575391632
172,1707251337,575480934
173,1707251337,575570364
174,1707251337,575659154
175,1707251337,575746978
176,1707251337,575834603
177,1707251337,575922593
178,1707251337,576009790
179,1707251337,576098158
180,1707251337,576186052
181,1707251337,576273479
182,1707251337,576360964
183,1707251337,576449453
184,1707251337,576536406
185,1707251337,576624045
