seq_id,time_part_sec,time_part_nsec
0,1707251337,560909470
1,1707251337,561080901
2,1707251337,561173697
3,1707251337,561262346
4,1707251337,561351053
5,1707251337,561439926
6,1707251337,561528992
7,1707251337,561617238
8,1707251337,561704434
9,1707251337,561793045
10,1707251337,561881266
11,1707251337,561969269
12,1707251337,562058193
13,1707251337,562145922
14,1707251337,562234514
15,1707251337,562322370
16,1707251337,562409898
17,1707251337,562498163
18,1707251337,562586678
19,1707251337,562673849
20,1707251337,562762095
21,1707251337,562842201
22,1707251337,562922479
23,1707251337,563002086
24,1707251337,563101026
25,1707251337,563189317
26,1707251337,563277576
27,1707251337,563365265
28,1707251337,563453185
29,1707251337,563542154
30,1707251337,563629632
31,1707251337,563716771
32,1707251337,563805888
33,1707251337,563894319
34,1707251337,563982041
35,1707251337,564065941
36,1707251337,564145535
37,1707251337,564225720
38,1707251337,564305903
39,1707251337,564385471
40,1707251337,564465090
41,1707251337,564562303
42,1707251337,564651163
43,1707251337,564739183
44,1707251337,564826841
45,1707251337,564914786
46,1707251337,565002573
47,1707251337,565090519
48,1707251337,565177440
49,1707251337,565265520
50,1707251337,565353830
51,1707251337,565455880
52,1707251337,565544197
53,1707251337,565632264
54,1707251337,565719966
55,1707251337,565802420
56,1707251337,565882263
57,1707251337,565961691
58,1707251337,566056791
59,1707251337,566144103
60,1707251337,566231862
61,1707251337,566319481
62,1707251337,566408284
63,1707251337,566496300
64,1707251337,566584450
65,1707251337,566672268
66,1707251337,566759899
67,1707251337,566843062
68,1707251337,566921799
69,1707251337,567001494
70,1707251337,567081434
71,1707251337,567160899
72,1707251337,567239571
73,1707251337,567334870
74,1707251337,567422502
75,1707251337,567510249
76,1707251337,567597541
77,1707251337,567685672
78,1707251337,567772895
79,1707251337,567860827
80,1707251337,567949099
81,1707251337,568033217
82,1707251337,568112811
83,1707251337,568192846
84,1707251337,568272881
85,1707251337,568361415
86,1707251337,568448938
87,1707251337,568535860
88,1707251337,568647286
89,1707251337,568734674
